sample_id,sample_age_rep,harvest_time
lea_Spec4_diverse_ED01457.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01458.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01459.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01460.asd.ref,GH129_m_5,ED
lea_Spec4_diverse_ED01461.asd.ref,GH129_m_5,ED
lea_Spec4_diverse_ED01462.asd.ref,GH129_m_5,ED
lea_Spec4_diverse_ED01463.asd.ref,GH129_m_5,ED
lea_Spec4_diverse_ED01464.asd.ref,GH129_m_5,ED
lea_Spec4_diverse_ED01465.asd.ref,GH129_m_5,ED
lea_Spec4_diverse_ED01466.asd.ref,GH129_m_5,ED
lea_Spec4_diverse_ED01467.asd.ref,GH129_m_5,ED
lea_Spec4_diverse_ED01468.asd.ref,GH129_m_5,ED
lea_Spec4_diverse_ED01469.asd.ref,GH129_m_5,ED
lea_Spec4_diverse_ED01470.asd.ref,GH129_m_6,ED
lea_Spec4_diverse_ED01471.asd.ref,GH129_m_6,ED
lea_Spec4_diverse_ED01472.asd.ref,GH129_m_6,ED
lea_Spec4_diverse_ED01473.asd.ref,GH129_m_6,ED
lea_Spec4_diverse_ED01474.asd.ref,GH129_m_6,ED
lea_Spec4_diverse_ED01475.asd.ref,GH129_m_6,ED
lea_Spec4_diverse_ED01476.asd.ref,GH129_m_6,ED
lea_Spec4_diverse_ED01477.asd.ref,GH129_m_6,ED
lea_Spec4_diverse_ED01478.asd.ref,GH129_m_6,ED
lea_Spec4_diverse_ED01479.asd.ref,GH129_m_6,ED
lea_Spec4_diverse_ED01480.asd.ref,GH129_m_7,ED
lea_Spec4_diverse_ED01481.asd.ref,GH129_m_7,ED
lea_Spec4_diverse_ED01482.asd.ref,GH129_m_7,ED
lea_Spec4_diverse_ED01483.asd.ref,GH129_m_7,ED
lea_Spec4_diverse_ED01484.asd.ref,GH129_m_7,ED
lea_Spec4_diverse_ED01485.asd.ref,GH129_m_7,ED
lea_Spec4_diverse_ED01486.asd.ref,GH129_m_7,ED
lea_Spec4_diverse_ED01487.asd.ref,GH129_m_7,ED
lea_Spec4_diverse_ED01488.asd.ref,GH129_m_7,ED
lea_Spec4_diverse_ED01489.asd.ref,GH129_m_7,ED
lea_Spec4_diverse_ED01490.asd.ref,GH129_m_8,ED
lea_Spec4_diverse_ED01491.asd.ref,GH129_m_8,ED
lea_Spec4_diverse_ED01492.asd.ref,GH129_m_8,ED
lea_Spec4_diverse_ED01493.asd.ref,GH129_m_8,ED
lea_Spec4_diverse_ED01494.asd.ref,GH129_m_8,ED
lea_Spec4_diverse_ED01495.asd.ref,GH129_m_8,ED
lea_Spec4_diverse_ED01496.asd.ref,GH129_m_8,ED
lea_Spec4_diverse_ED01497.asd.ref,GH129_m_8,ED
lea_Spec4_diverse_ED01498.asd.ref,GH129_m_8,ED
lea_Spec4_diverse_ED01499.asd.ref,GH129_m_8,ED
lea_Spec4_diverse_ED01500.asd.ref,GH129_m_9,ED
lea_Spec4_diverse_ED01501.asd.ref,GH129_m_9,ED
lea_Spec4_diverse_ED01502.asd.ref,GH129_m_9,ED
lea_Spec4_diverse_ED01503.asd.ref,GH129_m_9,ED
lea_Spec4_diverse_ED01504.asd.ref,GH129_m_9,ED
lea_Spec4_diverse_ED01505.asd.ref,GH129_m_9,ED
lea_Spec4_diverse_ED01506.asd.ref,GH129_m_9,ED
lea_Spec4_diverse_ED01507.asd.ref,GH129_m_9,ED
lea_Spec4_diverse_ED01508.asd.ref,GH129_m_9,ED
lea_Spec4_diverse_ED01509.asd.ref,GH129_m_9,ED
lea_Spec4_diverse_ED01510.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01511.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01512.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01513.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01514.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01515.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01516.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01517.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01518.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01519.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01520.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01521.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01522.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01523.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01524.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01525.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01526.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01527.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01528.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01529.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01530.asd.ref,TP0345_y_1,ED
lea_Spec4_diverse_ED01531.asd.ref,TP0345_y_1,ED
lea_Spec4_diverse_ED01532.asd.ref,TP0345_y_1,ED
lea_Spec4_diverse_ED01533.asd.ref,TP0345_y_1,ED
lea_Spec4_diverse_ED01534.asd.ref,TP0345_y_1,ED
lea_Spec4_diverse_ED01535.asd.ref,TP0345_y_1,ED
lea_Spec4_diverse_ED01536.asd.ref,TP0345_y_1,ED
lea_Spec4_diverse_ED01537.asd.ref,TP0345_y_1,ED
lea_Spec4_diverse_ED01538.asd.ref,TP0345_y_1,ED
lea_Spec4_diverse_ED01539.asd.ref,TP0345_y_1,ED
lea_Spec4_diverse_ED01540.asd.ref,TP0345_y_2,ED
lea_Spec4_diverse_ED01541.asd.ref,TP0345_y_2,ED
lea_Spec4_diverse_ED01542.asd.ref,TP0345_y_2,ED
lea_Spec4_diverse_ED01543.asd.ref,TP0345_y_2,ED
lea_Spec4_diverse_ED01544.asd.ref,TP0345_y_2,ED
lea_Spec4_diverse_ED01545.asd.ref,TP0345_y_2,ED
lea_Spec4_diverse_ED01546.asd.ref,TP0345_y_2,ED
lea_Spec4_diverse_ED01547.asd.ref,TP0345_y_2,ED
lea_Spec4_diverse_ED01548.asd.ref,TP0345_y_2,ED
lea_Spec4_diverse_ED01549.asd.ref,TP0345_y_2,ED
lea_Spec4_diverse_ED01550.asd.ref,TP0345_y_3,ED
lea_Spec4_diverse_ED01551.asd.ref,TP0345_y_3,ED
lea_Spec4_diverse_ED01552.asd.ref,TP0345_y_3,ED
lea_Spec4_diverse_ED01553.asd.ref,TP0345_y_3,ED
lea_Spec4_diverse_ED01554.asd.ref,TP0345_y_3,ED
lea_Spec4_diverse_ED01555.asd.ref,TP0345_y_3,ED
lea_Spec4_diverse_ED01556.asd.ref,TP0345_y_3,ED
lea_Spec4_diverse_ED01557.asd.ref,TP0345_y_3,ED
lea_Spec4_diverse_ED01558.asd.ref,TP0345_y_3,ED
lea_Spec4_diverse_ED01559.asd.ref,TP0345_y_3,ED
lea_Spec4_diverse_ED01560.asd.ref,TP0345_o_1,ED
lea_Spec4_diverse_ED01561.asd.ref,TP0345_o_1,ED
lea_Spec4_diverse_ED01562.asd.ref,TP0345_o_1,ED
lea_Spec4_diverse_ED01563.asd.ref,TP0345_o_1,ED
lea_Spec4_diverse_ED01564.asd.ref,TP0345_o_1,ED
lea_Spec4_diverse_ED01565.asd.ref,TP0345_o_1,ED
lea_Spec4_diverse_ED01566.asd.ref,TP0345_o_1,ED
lea_Spec4_diverse_ED01567.asd.ref,TP0345_o_1,ED
lea_Spec4_diverse_ED01568.asd.ref,TP0345_o_1,ED
lea_Spec4_diverse_ED01569.asd.ref,TP0345_o_1,ED
lea_Spec4_diverse_ED01570.asd.ref,TP0345_o_2,ED
lea_Spec4_diverse_ED01571.asd.ref,TP0345_o_2,ED
lea_Spec4_diverse_ED01572.asd.ref,TP0345_o_2,ED
lea_Spec4_diverse_ED01573.asd.ref,TP0345_o_2,ED
lea_Spec4_diverse_ED01574.asd.ref,TP0345_o_2,ED
lea_Spec4_diverse_ED01575.asd.ref,TP0345_o_2,ED
lea_Spec4_diverse_ED01576.asd.ref,TP0345_o_2,ED
lea_Spec4_diverse_ED01577.asd.ref,TP0345_o_2,ED
lea_Spec4_diverse_ED01578.asd.ref,TP0345_o_2,ED
lea_Spec4_diverse_ED01579.asd.ref,TP0345_o_2,ED
lea_Spec4_diverse_ED01580.asd.ref,TP0345_o_3,ED
lea_Spec4_diverse_ED01581.asd.ref,TP0345_o_3,ED
lea_Spec4_diverse_ED01582.asd.ref,TP0345_o_3,ED
lea_Spec4_diverse_ED01583.asd.ref,TP0345_o_3,ED
lea_Spec4_diverse_ED01584.asd.ref,TP0345_o_3,ED
lea_Spec4_diverse_ED01585.asd.ref,TP0345_o_3,ED
lea_Spec4_diverse_ED01586.asd.ref,TP0345_o_3,ED
lea_Spec4_diverse_ED01587.asd.ref,TP0345_o_3,ED
lea_Spec4_diverse_ED01588.asd.ref,TP0345_o_3,ED
lea_Spec4_diverse_ED01589.asd.ref,TP0345_o_3,ED
lea_Spec4_diverse_ED01590.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01591.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01592.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01593.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01594.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01595.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01596.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01597.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01598.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01599.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01600.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01601.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01602.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01603.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01604.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01605.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01606.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01607.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01608.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01609.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01610.asd.ref,TP0345_m_1,ED
lea_Spec4_diverse_ED01611.asd.ref,TP0345_m_1,ED
lea_Spec4_diverse_ED01612.asd.ref,TP0345_m_1,ED
lea_Spec4_diverse_ED01613.asd.ref,TP0345_m_1,ED
lea_Spec4_diverse_ED01614.asd.ref,TP0345_m_1,ED
lea_Spec4_diverse_ED01615.asd.ref,TP0345_m_1,ED
lea_Spec4_diverse_ED01616.asd.ref,TP0345_m_1,ED
lea_Spec4_diverse_ED01617.asd.ref,TP0345_m_1,ED
lea_Spec4_diverse_ED01618.asd.ref,TP0345_m_1,ED
lea_Spec4_diverse_ED01619.asd.ref,TP0345_m_1,ED
lea_Spec4_diverse_ED01620.asd.ref,TP0345_m_2,ED
lea_Spec4_diverse_ED01621.asd.ref,TP0345_m_2,ED
lea_Spec4_diverse_ED01622.asd.ref,TP0345_m_2,ED
lea_Spec4_diverse_ED01623.asd.ref,TP0345_m_2,ED
lea_Spec4_diverse_ED01624.asd.ref,TP0345_m_2,ED
lea_Spec4_diverse_ED01625.asd.ref,TP0345_m_2,ED
lea_Spec4_diverse_ED01626.asd.ref,TP0345_m_2,ED
lea_Spec4_diverse_ED01627.asd.ref,TP0345_m_2,ED
lea_Spec4_diverse_ED01628.asd.ref,TP0345_m_2,ED
lea_Spec4_diverse_ED01629.asd.ref,TP0345_m_2,ED
lea_Spec4_diverse_ED01630.asd.ref,TP0345_m_3,ED
lea_Spec4_diverse_ED01631.asd.ref,TP0345_m_3,ED
lea_Spec4_diverse_ED01632.asd.ref,TP0345_m_3,ED
lea_Spec4_diverse_ED01633.asd.ref,TP0345_m_3,ED
lea_Spec4_diverse_ED01634.asd.ref,TP0345_m_3,ED
lea_Spec4_diverse_ED01635.asd.ref,TP0345_m_3,ED
lea_Spec4_diverse_ED01636.asd.ref,TP0345_m_3,ED
lea_Spec4_diverse_ED01637.asd.ref,TP0345_m_3,ED
lea_Spec4_diverse_ED01638.asd.ref,TP0345_m_3,ED
lea_Spec4_diverse_ED01639.asd.ref,TP0345_m_3,ED
lea_Spec4_diverse_ED01640.asd.ref,TP0345_m_4,ED
lea_Spec4_diverse_ED01641.asd.ref,TP0345_m_4,ED
lea_Spec4_diverse_ED01642.asd.ref,TP0345_m_4,ED
lea_Spec4_diverse_ED01643.asd.ref,TP0345_m_4,ED
lea_Spec4_diverse_ED01644.asd.ref,TP0345_m_4,ED
lea_Spec4_diverse_ED01645.asd.ref,TP0345_m_4,ED
lea_Spec4_diverse_ED01646.asd.ref,TP0345_m_4,ED
lea_Spec4_diverse_ED01647.asd.ref,TP0345_m_4,ED
lea_Spec4_diverse_ED01648.asd.ref,TP0345_m_4,ED
lea_Spec4_diverse_ED01649.asd.ref,TP0345_m_4,ED
lea_Spec4_diverse_ED01650.asd.ref,TP0345_m_5,ED
lea_Spec4_diverse_ED01651.asd.ref,TP0345_m_5,ED
lea_Spec4_diverse_ED01652.asd.ref,TP0345_m_5,ED
lea_Spec4_diverse_ED01653.asd.ref,TP0345_m_5,ED
lea_Spec4_diverse_ED01654.asd.ref,TP0345_m_5,ED
lea_Spec4_diverse_ED01655.asd.ref,TP0345_m_5,ED
lea_Spec4_diverse_ED01656.asd.ref,TP0345_m_5,ED
lea_Spec4_diverse_ED01657.asd.ref,TP0345_m_5,ED
lea_Spec4_diverse_ED01658.asd.ref,TP0345_m_5,ED
lea_Spec4_diverse_ED01659.asd.ref,TP0345_m_5,ED
lea_Spec4_diverse_ED01660.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01661.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01662.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01663.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01664.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01665.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01666.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01667.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01668.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01669.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01670.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01671.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01672.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01673.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01674.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01675.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01676.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01677.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01678.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01679.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01680.asd.ref,TP0345_m_6,ED
lea_Spec4_diverse_ED01681.asd.ref,TP0345_m_6,ED
lea_Spec4_diverse_ED01682.asd.ref,TP0345_m_6,ED
lea_Spec4_diverse_ED01683.asd.ref,TP0345_m_6,ED
lea_Spec4_diverse_ED01684.asd.ref,TP0345_m_6,ED
lea_Spec4_diverse_ED01685.asd.ref,TP0345_m_6,ED
lea_Spec4_diverse_ED01686.asd.ref,TP0345_m_6,ED
lea_Spec4_diverse_ED01687.asd.ref,TP0345_m_6,ED
lea_Spec4_diverse_ED01688.asd.ref,TP0345_m_6,ED
lea_Spec4_diverse_ED01689.asd.ref,TP0345_m_6,ED
lea_Spec4_diverse_ED01690.asd.ref,TP0345_m_7,ED
lea_Spec4_diverse_ED01691.asd.ref,TP0345_m_7,ED
lea_Spec4_diverse_ED01692.asd.ref,TP0345_m_7,ED
lea_Spec4_diverse_ED01693.asd.ref,TP0345_m_7,ED
lea_Spec4_diverse_ED01694.asd.ref,TP0345_m_7,ED
lea_Spec4_diverse_ED01695.asd.ref,TP0345_m_7,ED
lea_Spec4_diverse_ED01696.asd.ref,TP0345_m_7,ED
lea_Spec4_diverse_ED01697.asd.ref,TP0345_m_7,ED
lea_Spec4_diverse_ED01698.asd.ref,TP0345_m_7,ED
lea_Spec4_diverse_ED01699.asd.ref,TP0345_m_7,ED
lea_Spec4_diverse_ED01700.asd.ref,TP0345_m_8,ED
lea_Spec4_diverse_ED01701.asd.ref,TP0345_m_8,ED
lea_Spec4_diverse_ED01702.asd.ref,TP0345_m_8,ED
lea_Spec4_diverse_ED01703.asd.ref,TP0345_m_8,ED
lea_Spec4_diverse_ED01704.asd.ref,TP0345_m_8,ED
lea_Spec4_diverse_ED01705.asd.ref,TP0345_m_8,ED
lea_Spec4_diverse_ED01706.asd.ref,TP0345_m_8,ED
lea_Spec4_diverse_ED01707.asd.ref,TP0345_m_8,ED
lea_Spec4_diverse_ED01708.asd.ref,TP0345_m_8,ED
lea_Spec4_diverse_ED01709.asd.ref,TP0345_m_8,ED
lea_Spec4_diverse_ED01710.asd.ref,TP0345_m_9,ED
lea_Spec4_diverse_ED01711.asd.ref,TP0345_m_9,ED
lea_Spec4_diverse_ED01712.asd.ref,TP0345_m_9,ED
lea_Spec4_diverse_ED01713.asd.ref,TP0345_m_9,ED
lea_Spec4_diverse_ED01714.asd.ref,TP0345_m_9,ED
lea_Spec4_diverse_ED01715.asd.ref,TP0345_m_9,ED
lea_Spec4_diverse_ED01716.asd.ref,TP0345_m_9,ED
lea_Spec4_diverse_ED01717.asd.ref,TP0345_m_9,ED
lea_Spec4_diverse_ED01718.asd.ref,TP0345_m_9,ED
lea_Spec4_diverse_ED01719.asd.ref,TP0345_m_9,ED
lea_Spec4_diverse_ED01720.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01721.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01722.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01723.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01724.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01725.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01726.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01727.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01728.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01729.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01730.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01731.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01732.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01733.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01734.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01735.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01736.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01737.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01738.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01739.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01740.asd.ref,LE1408_y_1,ED
lea_Spec4_diverse_ED01741.asd.ref,LE1408_y_1,ED
lea_Spec4_diverse_ED01742.asd.ref,LE1408_y_1,ED
lea_Spec4_diverse_ED01743.asd.ref,LE1408_y_1,ED
lea_Spec4_diverse_ED01744.asd.ref,LE1408_y_1,ED
lea_Spec4_diverse_ED01745.asd.ref,LE1408_y_1,ED
lea_Spec4_diverse_ED01746.asd.ref,LE1408_y_1,ED
lea_Spec4_diverse_ED01747.asd.ref,LE1408_y_1,ED
lea_Spec4_diverse_ED01748.asd.ref,LE1408_y_1,ED
lea_Spec4_diverse_ED01749.asd.ref,LE1408_y_1,ED
lea_Spec4_diverse_ED01750.asd.ref,LE1408_y_2,ED
lea_Spec4_diverse_ED01751.asd.ref,LE1408_y_2,ED
lea_Spec4_diverse_ED01752.asd.ref,LE1408_y_2,ED
lea_Spec4_diverse_ED01753.asd.ref,LE1408_y_2,ED
lea_Spec4_diverse_ED01754.asd.ref,LE1408_y_2,ED
lea_Spec4_diverse_ED01755.asd.ref,LE1408_y_2,ED
lea_Spec4_diverse_ED01756.asd.ref,LE1408_y_2,ED
lea_Spec4_diverse_ED01757.asd.ref,LE1408_y_2,ED
lea_Spec4_diverse_ED01758.asd.ref,LE1408_y_2,ED
lea_Spec4_diverse_ED01759.asd.ref,LE1408_y_2,ED
lea_Spec4_diverse_ED01760.asd.ref,LE1408_y_3,ED
lea_Spec4_diverse_ED01761.asd.ref,LE1408_y_3,ED
lea_Spec4_diverse_ED01762.asd.ref,LE1408_y_3,ED
lea_Spec4_diverse_ED01763.asd.ref,LE1408_y_3,ED
lea_Spec4_diverse_ED01764.asd.ref,LE1408_y_3,ED
lea_Spec4_diverse_ED01765.asd.ref,LE1408_y_3,ED
lea_Spec4_diverse_ED01766.asd.ref,LE1408_y_3,ED
lea_Spec4_diverse_ED01767.asd.ref,LE1408_y_3,ED
lea_Spec4_diverse_ED01768.asd.ref,LE1408_y_3,ED
lea_Spec4_diverse_ED01769.asd.ref,LE1408_y_3,ED
lea_Spec4_diverse_ED01770.asd.ref,LE1408_o_1,ED
lea_Spec4_diverse_ED01771.asd.ref,LE1408_o_1,ED
lea_Spec4_diverse_ED01772.asd.ref,LE1408_o_1,ED
lea_Spec4_diverse_ED01773.asd.ref,LE1408_o_1,ED
lea_Spec4_diverse_ED01774.asd.ref,LE1408_o_1,ED
lea_Spec4_diverse_ED01775.asd.ref,LE1408_o_1,ED
lea_Spec4_diverse_ED01776.asd.ref,LE1408_o_1,ED
lea_Spec4_diverse_ED01777.asd.ref,LE1408_o_1,ED
lea_Spec4_diverse_ED01778.asd.ref,LE1408_o_1,ED
lea_Spec4_diverse_ED01779.asd.ref,LE1408_o_1,ED
lea_Spec4_diverse_ED01780.asd.ref,LE1408_o_2,ED
lea_Spec4_diverse_ED01781.asd.ref,LE1408_o_2,ED
lea_Spec4_diverse_ED01782.asd.ref,LE1408_o_2,ED
lea_Spec4_diverse_ED01783.asd.ref,LE1408_o_2,ED
lea_Spec4_diverse_ED01784.asd.ref,LE1408_o_2,ED
lea_Spec4_diverse_ED01785.asd.ref,LE1408_o_2,ED
lea_Spec4_diverse_ED01786.asd.ref,LE1408_o_2,ED
lea_Spec4_diverse_ED01787.asd.ref,LE1408_o_2,ED
lea_Spec4_diverse_ED01788.asd.ref,LE1408_o_2,ED
lea_Spec4_diverse_ED01789.asd.ref,LE1408_o_2,ED
lea_Spec4_diverse_ED01790.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01791.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01792.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01793.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01794.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01795.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01796.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01797.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01798.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01799.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01800.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01801.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01802.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01803.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01804.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01805.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01806.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01807.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01808.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01809.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED01810.asd.ref,LE1408_o_3,ED
lea_Spec4_diverse_ED01811.asd.ref,LE1408_o_3,ED
lea_Spec4_diverse_ED01812.asd.ref,LE1408_o_3,ED
lea_Spec4_diverse_ED01813.asd.ref,LE1408_o_3,ED
lea_Spec4_diverse_ED01814.asd.ref,LE1408_o_3,ED
lea_Spec4_diverse_ED01815.asd.ref,LE1408_o_3,ED
lea_Spec4_diverse_ED01816.asd.ref,LE1408_o_3,ED
lea_Spec4_diverse_ED01817.asd.ref,LE1408_o_3,ED
lea_Spec4_diverse_ED01818.asd.ref,LE1408_o_3,ED
lea_Spec4_diverse_ED01819.asd.ref,LE1408_o_3,ED
lea_Spec4_diverse_ED01820.asd.ref,LE1408_m_1,ED
lea_Spec4_diverse_ED01821.asd.ref,LE1408_m_1,ED
lea_Spec4_diverse_ED01822.asd.ref,LE1408_m_1,ED
lea_Spec4_diverse_ED01823.asd.ref,LE1408_m_1,ED
lea_Spec4_diverse_ED01824.asd.ref,LE1408_m_1,ED
lea_Spec4_diverse_ED01825.asd.ref,LE1408_m_1,ED
lea_Spec4_diverse_ED01826.asd.ref,LE1408_m_1,ED
lea_Spec4_diverse_ED01827.asd.ref,LE1408_m_1,ED
lea_Spec4_diverse_ED01828.asd.ref,LE1408_m_1,ED
lea_Spec4_diverse_ED01829.asd.ref,LE1408_m_1,ED
lea_Spec4_diverse_ED01830.asd.ref,LE1408_m_2,ED
lea_Spec4_diverse_ED01831.asd.ref,LE1408_m_2,ED
lea_Spec4_diverse_ED01832.asd.ref,LE1408_m_2,ED
lea_Spec4_diverse_ED01833.asd.ref,LE1408_m_2,ED
lea_Spec4_diverse_ED01834.asd.ref,LE1408_m_2,ED
lea_Spec4_diverse_ED01835.asd.ref,LE1408_m_2,ED
lea_Spec4_diverse_ED01836.asd.ref,LE1408_m_2,ED
lea_Spec4_diverse_ED01837.asd.ref,LE1408_m_2,ED
lea_Spec4_diverse_ED01838.asd.ref,LE1408_m_2,ED
lea_Spec4_diverse_ED01839.asd.ref,LE1408_m_2,ED
lea_Spec4_diverse_ED01840.asd.ref,LE1408_m_3,ED
lea_Spec4_diverse_ED01841.asd.ref,LE1408_m_3,ED
lea_Spec4_diverse_ED01842.asd.ref,LE1408_m_3,ED
lea_Spec4_diverse_ED01843.asd.ref,LE1408_m_3,ED
lea_Spec4_diverse_ED01844.asd.ref,LE1408_m_3,ED
lea_Spec4_diverse_ED01845.asd.ref,LE1408_m_3,ED
lea_Spec4_diverse_ED01846.asd.ref,LE1408_m_3,ED
lea_Spec4_diverse_ED01847.asd.ref,LE1408_m_3,ED
lea_Spec4_diverse_ED01848.asd.ref,LE1408_m_3,ED
lea_Spec4_diverse_ED01849.asd.ref,LE1408_m_3,ED
lea_Spec4_diverse_ED01850.asd.ref,LE1408_m_4,ED
lea_Spec4_diverse_ED01851.asd.ref,LE1408_m_4,ED
lea_Spec4_diverse_ED01852.asd.ref,LE1408_m_4,ED
lea_Spec4_diverse_ED01853.asd.ref,LE1408_m_4,ED
lea_Spec4_diverse_ED01854.asd.ref,LE1408_m_4,ED
lea_Spec4_diverse_ED01855.asd.ref,LE1408_m_4,ED
lea_Spec4_diverse_ED01856.asd.ref,LE1408_m_4,ED
lea_Spec4_diverse_ED01857.asd.ref,LE1408_m_4,ED
lea_Spec4_diverse_ED01858.asd.ref,LE1408_m_4,ED
lea_Spec4_diverse_ED01859.asd.ref,LE1408_m_4,ED
lea_Spec4_diverse_ED01860.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01861.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01862.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01863.asd.ref,WEISS,ED
lea_Spec4_diverse_ED01864.asd.ref,WEISS,ED
